,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
153823,100223.0,-19.64185673,14.70633467,-22.80123769,12.11467184,-14.89811253,0.840777704,-28.01129291,-11.91963882,-8.9609217,-18.91324333,4.971248707,-12.68630752,-1.071443113,-7.38337004,-2.992430299,-8.58230865,-13.80656813,-6.000358798,1.422631613,3.834649048,-8.228874098,3.31817777,2.585212346,0.195008569,-1.19480304,0.03842294,-4.126746252,-0.645329219,2.28,1
90927,63237.0,0.762600019,-1.469196455,-0.148098861,-0.33465626,-1.19139585,-0.781004308,0.052266801,-0.250324961,-1.083370029,0.601975454,1.411317118,0.33297389,0.039997192,0.060064099,-0.920015977,0.697159054,0.449228292,-1.184005463,0.926034778,0.694124493,0.406585427,0.48386577,-0.429206153,0.606238642,0.619544948,-0.128758294,-0.071325091,0.050525866,324.0,0
26575,34146.0,1.038971015,-1.028413858,0.867681456,-1.166171134,-1.133206085,0.699286799,-1.048675933,0.505540557,2.318431846,-1.249385492,1.090600504,1.360764256,-1.279007577,-0.210471307,-0.334887857,-1.466166109,0.850432508,-0.474407805,0.733851319,-0.154116399,0.113499247,0.728783021,-0.126823462,-0.198810064,0.418428605,0.211873145,0.07487402,0.006328559,41.42,0
99557,67174.0,1.219944133,0.615233654,-0.459748604,0.805066358,0.07418731,-1.249085353,0.315679935,-0.187112372,-0.448752121,-0.545603457,2.083894486,0.640931285,-0.156292287,-1.098754947,0.24706153,0.685239633,0.857196113,0.688358314,-0.15385632,-0.062418615,-0.088226598,-0.231503981,-0.071269724,0.425167066,0.515224175,0.338642093,-0.033892109,0.034876326,0.76,0
15253,26608.0,1.116187249,0.676074868,0.299661748,2.574208146,0.12403071,-0.67320932,0.53225603,-0.191571972,-1.11742796,0.680516902,0.188369,0.213376224,-0.012440725,0.556975066,0.405819858,-0.123285783,-0.011769981,-1.137658016,-1.452539462,-0.1723171,0.059362693,0.152319112,-0.025791549,0.60975541,0.584308567,0.063237119,-0.0247908,0.01523108,19.86,0
194435,130581.0,-1.010213233,1.264708181,-0.259854302,-0.570161928,0.113829014,-1.022769911,0.642469095,0.152250914,0.360617647,0.578640254,0.578723947,-0.192901033,-1.782418242,0.860613078,0.077395245,-0.168023171,-0.540074993,0.847722699,0.273886192,0.081152223,0.323628003,1.224806894,-0.134568686,0.064205273,-0.420533746,-0.191311237,0.23786229,0.118087772,7.11,0
179154,123948.0,-3.253402213,-2.79094153,1.123909025,-2.02200666,2.697023119,0.602956745,-1.46467929,0.567753284,-0.528998462,0.206853632,0.653140074,-0.119838034,-0.382670398,-0.486569594,-0.602480614,0.726019828,0.442355418,-2.386211876,0.011938727,-0.603980911,-0.305322709,-0.579105247,-0.342855353,-0.932110783,0.266737922,-0.470913757,-0.4267643,0.853244532,50.0,0
150678,93879.0,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31,1
9509,14152.0,-4.710528782,8.63621439,-15.496222,10.31334937,-4.351340983,-3.322688735,-10.78837284,5.06038112,-5.689311188,-11.71218662,11.1524906,-16.55819714,0.302644522,-17.47592128,-0.412393267,-10.22220317,-13.79914764,-5.008585179,1.162026148,1.434239779,1.990545351,0.223785003,0.554408429,-1.204041596,-0.450684595,0.641836059,1.605957625,0.721643615,1.0,1
167795,118890.0,1.932283737,0.079636974,-1.476097309,0.573956276,-0.120567991,-1.526186247,0.184240495,-0.26733678,0.353439775,-0.301650617,1.782794365,0.717466272,-0.600373887,-0.410251299,0.204586891,0.256913919,0.37530951,0.866696869,-0.359674035,-0.196072297,0.292752497,0.912100704,0.022634562,0.474745427,0.125805633,-0.156808009,-0.012280947,-0.032678104,25.24,0
76157,56422.0,-0.363614595,0.068922384,1.133867544,-0.023331449,-0.949076352,0.644731166,-0.744336191,0.91402695,0.563697235,-0.630082703,0.321277533,0.429539131,-1.320479976,0.173778166,-0.568817403,-0.24381911,0.487855073,-0.028021077,1.196607231,-0.092911957,0.013035259,0.032608241,0.295609863,-0.265337727,-1.108372362,0.91799374,-0.052806972,-0.01757936,45.99,0
261741,160163.0,2.175225384,-0.87130471,-1.466977275,-0.284007716,-0.403714404,-0.344156788,-0.515817408,-0.088499088,0.057621565,0.880085349,-1.888470387,-0.985011945,-1.550997983,0.234702089,-0.506523668,-1.885212158,0.240404095,1.060968931,-0.562527505,-0.711399024,-0.273222453,-0.132389283,0.102607554,0.411717593,0.077085304,0.721220311,-0.057433788,-0.06642572,11.5,0
63252,50628.0,-1.002922311,-0.24561727,1.60910855,-2.508400635,-1.490551301,-0.61569188,-0.918119406,0.581481586,-1.970610797,0.668298939,-1.6732789,-2.357872419,-1.516417258,0.033413526,0.500147334,0.36000951,0.265767311,0.860796824,-0.773691893,-0.334121561,-0.055745255,-0.023227115,-0.244893906,-0.196530491,0.440338566,-0.130734632,0.169777761,0.03628444,24.0,0
266634,162426.0,-0.527799274,-0.457407376,1.184187478,-2.246031693,-2.395010313,1.113548522,-3.446432827,-5.123728356,-1.256423131,-0.611043498,-1.747740577,0.16858942,0.385915281,-0.664201437,-1.992991974,0.016756581,0.682257919,-0.023764691,-1.19354165,0.844139232,-2.755003577,0.754312083,-0.016187208,0.038806269,0.411626551,-0.235371173,0.187300649,0.290918279,99.0,0
256730,157830.0,2.088512066,-0.489526697,-1.106689085,0.665678159,-0.160484989,-0.115652656,-0.308425898,-0.176937175,-0.451164184,0.929227533,-1.364995829,0.53349621,1.066854205,-0.259032857,-0.83276036,-2.03429229,-0.013713142,0.920494999,-1.000336778,-0.583494963,-0.247506752,0.047451819,0.099318066,0.597725799,0.261089616,-0.487430973,0.049459815,-0.035997542,19.98,0
150669,93860.0,-10.63237491,7.251936229,-17.68107182,8.204144406,-10.16659075,-4.51034377,-12.98160616,6.783588798,-4.659329584,-14.92465477,8.389142335,-16.46550394,0.33851696,-14.2244036,0.556584473,-11.68399804,-15.84161598,-5.753199753,3.813040793,-0.810146482,2.715357044,0.69560269,-1.138122067,0.459442242,0.386337323,0.522438449,-1.416603737,-0.488307036,188.52,1
219039,141571.0,-0.18821876,1.176626526,1.067427348,2.615944181,0.300444578,1.446621973,-0.4331942,0.93653699,-1.251532595,0.694297172,-0.240646673,0.592965286,0.905607073,-0.112422675,-1.382501714,1.963187518,-1.516363468,0.784118291,-1.706007974,-0.270851874,0.257957263,0.578817975,0.248600411,0.171383948,-1.228635847,-0.360102184,0.046345898,0.065542238,11.7,0
76556,56624.0,-1.544222213,1.78043255,0.108394614,1.861162922,0.104249719,0.952417141,1.422193176,0.397534803,-2.299100226,0.341179613,-0.063830441,0.43139069,1.199279245,0.725260833,-0.264241748,0.709297275,-0.764058202,0.603854791,0.761627322,-0.095589732,0.044691348,0.016848451,-0.49853077,-0.908074122,0.734773141,0.213942904,-0.551819117,-0.374661721,196.78,0
6719,8415.0,-0.25147096,4.313523326,-6.891437717,6.796796681,0.616296505,-2.966326542,-2.436652527,0.489327899,-3.371638572,-6.810813099,7.620089058,-10.28528252,-0.342444334,-11.54349792,-1.334987903,-2.689284204,-3.204383403,0.086521896,-1.314495097,0.632709964,0.536892074,-0.546126024,-0.605239548,-0.26374346,1.539915831,0.523573697,0.891024688,0.572740667,1.0,1
28598,35070.0,1.350575283,-0.600156442,-0.10250023,-0.959871499,-0.391490312,0.015616145,-0.551904318,0.050195156,-1.077903138,0.781060618,1.008881952,-0.207271701,-0.067768273,0.168062733,0.286964724,1.108952868,0.083824129,-1.083225775,0.704973174,0.094160169,0.255280009,0.619583307,-0.195854349,-0.62660467,0.604758302,-0.063282545,0.000459256,-0.007069098,30.85,0
220682,142268.0,-2.047695572,1.11323274,-0.039013554,-2.134027685,0.875162902,5.390546889,-3.612601703,-3.448420106,-1.387059848,-1.218153605,-0.770902075,0.339596044,-0.189153044,0.808625374,0.984351104,-0.957267864,0.134338696,1.809696214,-1.045763769,0.94347362,-2.812716193,0.371370852,0.246433071,0.613123192,0.214367974,-0.199036961,0.202655388,0.138123032,8.29,0
171747,120795.0,-0.302852653,-0.687525907,1.787189697,-2.025635223,-0.423076977,1.971593059,-1.219420689,-0.025704716,0.109672391,-0.606658379,-0.585546666,-0.782576795,-1.64430475,-0.524073832,-0.158247247,-0.056817184,1.591929564,-3.410501224,-1.411075455,-0.331089756,0.730555738,-0.266768421,-0.225268975,-1.410246923,1.16484786,-0.075568203,0.131529337,0.11630316,31.0,0
233746,147687.0,1.742407468,0.173867021,-0.956445129,3.301456067,1.344448726,2.362141383,-0.318580744,0.617063196,-0.96609707,1.4692224,0.382729867,0.248667962,-0.361731573,0.440970423,-0.518075289,0.461503205,-0.480398608,-0.924744372,-2.069663897,-0.286692507,0.121413001,0.35353578,0.197414317,-0.992552516,-0.258408146,0.019108413,0.00791676,-0.059385584,36.24,0
100823,67637.0,-0.780313907,-0.185216145,3.06183424,-1.346248365,-1.458486568,0.158238066,-0.745834671,0.401017825,0.253873712,-0.308714311,-1.482701581,-0.791520453,-0.824140055,-1.438748292,-1.870480818,0.732102304,0.714588773,-1.193838584,0.468484116,0.138253164,0.133275725,0.727637265,-0.39402384,0.435846686,0.52881247,-0.110588194,0.341455879,0.128659399,4.8,0
137523,82203.0,1.199650757,0.273106641,0.401711445,0.629892491,-0.458754303,-0.877262139,-0.047807949,-0.040069207,-0.162310363,-0.098600365,1.725619725,0.714072555,-0.41453815,0.024669527,0.435633373,0.640012609,-0.152435102,0.193592049,0.018190098,-0.110593593,-0.228823719,-0.722359878,0.148711269,0.481168958,0.141448697,0.066146303,-0.029930995,0.021502685,1.29,0
196972,131785.0,-0.041477681,1.154673473,0.188391015,0.007617728,0.39858497,-1.840036581,1.193322572,-0.427070615,-0.412588529,-1.06751051,0.350498418,0.356688853,0.498693504,-0.855488614,0.527134571,-0.315442115,0.743601277,0.352220066,-0.427407301,-0.06332203,0.405193887,1.330082535,-0.14511858,0.893641141,-0.576900794,-0.221284411,0.236984481,0.25524438,7.98,0
250355,154862.0,-0.060112941,0.470904567,1.508907214,-0.501939085,-0.49184361,-0.355451168,0.07689171,0.032414463,0.856677473,-0.765826246,-0.994600663,0.39541491,0.570307403,-0.508835896,0.421095134,0.414475679,-0.825598633,0.333430624,-0.527025524,-0.168414443,0.174314688,0.610216205,0.009324681,0.042320294,-0.637385445,-0.501060555,0.005896422,0.063808169,15.62,0
75493,56093.0,-0.208950843,0.826089819,1.290292911,1.27920049,0.037609331,-0.163393389,0.515984768,0.093659872,-0.000898181,-0.182345262,-1.731664614,-1.43672858,-2.555683372,0.491401849,0.267258014,-0.658391911,0.316932638,0.244550974,1.320002994,-0.1327233,-0.078920546,-0.118146259,-0.233084717,-0.167672837,-0.102392543,-0.231037698,0.154810191,0.134997614,5.16,0
257896,158396.0,-2.025303957,2.407534405,-3.208012658,-2.619724372,3.060828004,2.603510762,0.835750622,0.90951525,0.942020731,1.989544285,-0.02695708,0.021875201,-0.446101162,0.474020917,0.347475138,-0.872819836,-0.48785822,-0.61800781,-0.50541161,1.00478591,0.003010331,0.639068188,-0.094077409,0.720121873,0.136369773,0.11893181,0.961720933,0.459165322,0.85,0
21074,31447.0,1.089166118,-0.543653458,0.194278092,0.076953804,-0.102198923,1.110413232,-0.684427338,0.428820279,0.571420651,0.029730344,-0.216537135,-0.395328457,-1.097399433,0.414518642,1.254953953,1.147038831,-1.083510564,0.813547614,0.191483281,0.035052968,-0.003331071,-0.252126717,-0.192287407,-1.723719372,0.196203244,0.507225002,-0.02224402,0.007049546,91.96,0
284004,172071.0,2.01275971,-0.270023558,-1.228687217,0.240074945,-0.050882491,-0.651576244,-0.037746238,-0.050360666,0.550244915,0.27762407,0.434332615,0.16598547,-1.607158273,0.787049645,-0.407609088,0.206807118,-0.507731555,-0.152469787,0.495399421,-0.293393588,-0.265984767,-0.763347909,0.304610182,-0.439952862,-0.359016275,0.208386805,-0.084468468,-0.075757069,11.99,0
15298,26673.0,-1.206360394,0.348294146,2.089265674,-0.407446293,-0.339016196,-0.684738917,0.505574527,-0.005190937,-0.001323857,-0.557996845,-0.39847563,0.21356341,0.63643671,-0.361121423,0.74770107,0.768817329,-0.809457781,-0.076394048,-0.859303647,0.097105695,-0.056093089,-0.117938468,0.081041123,0.412177086,0.366721695,0.291469495,0.083794144,0.054296599,83.06,0
76943,56811.0,-1.947978482,-1.519918002,1.738505055,-3.385117266,-0.748650291,-1.634713483,-0.998803008,0.44292931,0.552245491,-1.868893725,-0.846967211,0.902204139,0.872583951,-0.187257967,0.811253439,-2.069073078,0.144436231,1.852827513,-0.405890364,-0.107632397,0.024964033,0.120504711,-0.266334773,0.419623453,0.640112023,-0.757605064,0.032610539,-0.187986006,46.02,0
263612,161035.0,-0.629607051,-0.271002069,1.714425508,-3.007260836,-0.776960603,-0.683528391,-0.163675761,-0.026844696,-1.958415202,0.591065511,-1.377991436,-1.350499788,0.129214259,-0.698425577,-0.629003995,-0.235170069,0.186526523,0.160498844,-0.73715695,-0.217525039,-0.204404107,-0.106879237,-0.379465772,-0.141482563,0.673419442,-0.111083717,0.275989548,0.110556728,10.4,0
279286,168757.0,-5.938225298,2.791711721,-4.243521008,-1.483604896,-1.245294351,5.364899913,-10.63071266,-22.73975536,-2.566869959,-4.57968821,-1.860048747,2.347549445,-1.505475755,3.210588802,-2.294162016,1.194678647,2.527571685,-2.528906526,-2.487404545,4.70785252,-10.82907569,6.090513506,1.340619728,-0.308217167,-1.902337219,-0.147783275,0.800043354,-0.032460729,100.0,0
51052,44769.0,-1.66796516,0.322115629,0.439873377,0.729248405,-0.489401573,-0.297379046,-0.367404876,0.950845024,-0.512181996,-0.593886364,0.160884366,0.583713731,-0.816855242,0.890117086,-0.704887336,-0.039873974,0.285176305,0.357028484,1.416293711,-0.087997375,0.058235055,-0.23897927,-0.101205564,0.038663804,-0.503468039,0.247847002,-0.218056995,-0.119620309,57.3,0
263324,160895.0,-0.848290217,2.719882116,-6.199070197,3.044437186,-3.301909553,-1.992116836,-3.734901766,1.520078973,-2.548788173,-4.533515403,2.288021747,-5.26720467,0.39479995,-4.287995777,1.315279467,-6.469186891,-8.713920051,-3.705069743,3.531002898,0.319576271,1.125229259,0.805257865,0.199119186,0.035206201,0.012158763,0.601657823,0.137467682,-0.171396981,127.14,1
24926,33441.0,-1.396544641,-2.093154968,0.658006346,-1.374531779,0.746242466,-0.727308203,0.236562043,0.011313674,-0.932536372,0.344330711,0.274125804,-0.773442953,-2.10329329,0.385332749,-1.012419355,-1.544568305,-0.122152073,1.183731754,-1.218424955,0.136273667,-0.086240615,-0.383239663,0.688043228,-0.352607079,-0.652704843,0.786080862,-0.196442909,-0.037912655,212.82,0
71982,54517.0,1.229290281,0.138133741,0.022081821,0.672086193,0.307786486,0.543500653,-0.189324714,0.264969656,0.062521223,0.146129657,0.330798802,-0.0450347,-1.181165497,0.756521814,0.821863499,0.537250882,-0.803652477,0.253472694,0.092880883,-0.213144695,-0.244647592,-0.766045504,-0.005917797,-1.223347213,0.378079327,-0.541544397,0.027440484,0.001096381,1.0,0
151196,94952.0,0.842025259,-0.365518406,-2.464063331,4.820885964,0.775505434,-0.614784605,1.3680244,-0.526261742,-0.121356447,-0.357616193,0.637766685,-2.81888227,2.360595414,-1.10869894,-1.449951095,1.573739874,2.202651544,0.800471467,-2.103582903,0.944915098,-0.110621879,-1.257800026,-0.324418363,-0.420020001,-0.219501078,-0.268872636,-0.144582319,0.10446406,571.48,1
67180,52402.0,-1.663369845,-0.284546697,2.196780843,0.296891004,0.815093689,-1.483918479,0.658254936,-0.377139619,-0.475287361,-0.25190527,0.090963549,0.186018909,0.490456667,-0.157759188,0.9480317,0.004966405,-0.39210991,-0.49676031,0.109423028,-0.042602226,-0.277671108,-0.46797561,0.759855319,0.695224308,0.290372296,0.103555928,-0.170618029,-0.217374433,1.98,0
167023,118439.0,-0.833262368,-0.289721718,0.797637159,-1.090642841,-0.709456025,-0.910121686,1.544751639,-0.420670963,-2.104140192,-0.048179485,-0.112134044,-0.905979545,0.205434683,0.164927552,0.651405004,0.234840489,0.807160837,-1.614169741,1.521333516,0.836427872,0.25369435,0.132033945,0.29816068,0.388979411,0.632539928,-0.041099421,-0.078094425,0.073969407,265.89,0
238376,149644.0,0.088989016,0.959658197,-0.340677432,-0.622030104,0.861626647,-0.586745043,0.8730817,0.042863534,-0.272929439,-0.661121083,1.073321171,0.452587768,-0.400719378,-0.75270215,-0.916125095,0.505165559,0.179542792,0.275486026,0.012488993,0.015558204,-0.282464243,-0.723035352,0.112817365,0.651974765,-0.476908483,0.087509204,0.215282168,0.075133554,7.7,0
57248,47826.0,-0.887286906,1.390001509,1.21968582,1.661425176,1.009227839,-0.733908445,0.855828927,7.68e-05,-1.275631494,-0.433393926,0.141178993,-0.460348456,-0.367867931,-1.168339418,0.152107631,0.882231824,0.601804858,-0.304092391,-2.191764278,-0.268347371,-0.083734377,-0.346930257,-0.050618707,0.231044425,-0.450759875,-0.376205381,0.034504369,0.15777532,7.58,1
154684,102572.0,-28.70922925,22.05772899,-27.85581113,11.84501291,-18.98381258,6.474114627,-43.55724157,-41.04426092,-13.32015469,-24.58826244,3.481951803,-9.128341286,-3.008255478,0.796579962,-2.102298521,-5.660366441,-13.03278496,-5.392349174,-0.901040818,11.05900429,-22.79760391,8.316275439,5.466229954,0.02385423,-1.527144723,-0.145225187,-5.68233824,-0.439133675,0.01,1
141812,84498.0,1.236364038,0.070578009,0.434490183,0.187425776,-0.673740448,-1.28955213,0.092517201,-0.318135967,0.030752116,-0.148507785,0.152393562,0.689558414,0.842721949,0.101360504,0.939050661,0.09937725,-0.233177596,-0.589688158,-0.181083001,0.007861604,0.058973351,0.202443391,-0.032770491,0.827136815,0.35872463,1.045237414,-0.082569567,0.009424029,22.9,0
116507,74306.0,1.068517482,-0.338900583,1.826848299,2.149054875,-1.191764279,0.962903695,-1.16471178,0.497566773,1.05660712,0.161114203,-1.282477768,0.049333583,-0.925261825,-0.860316891,-1.170405418,-0.03672866,0.446991934,-0.832283936,-0.59450343,-0.213516152,-0.077906318,0.144945251,0.041384502,0.144126596,0.111757774,1.07065306,0.013488931,0.01774191,4.34,0
82146,59262.0,-1.686324798,-0.346520562,2.654899812,0.500239261,-0.037830325,0.954405936,-0.231927927,0.565851872,-0.141527712,-0.439583581,1.469804053,0.4215741,-0.404080666,0.046711245,1.364486394,0.295671185,-0.391514373,0.459131119,-0.93416276,-0.071708093,0.409950424,1.202793185,0.168882744,-0.297813627,0.197979708,-0.17456757,0.053897666,0.10368273,108.3,0
156690,108694.0,0.089395229,0.922667353,-0.149060769,-0.867630758,1.366465035,0.296484565,0.771080993,-0.002988797,0.969678904,-0.6332636,0.818880032,-1.825090626,2.251808342,1.569316241,-1.770241564,0.393732377,-0.370573757,0.350179295,0.417220403,0.027119013,-0.430051411,-0.861708398,-0.032112368,-0.406636208,-0.363326002,0.113243592,0.213046198,0.078029128,3.99,0
277090,167455.0,1.445854405,-1.530493397,-0.913549454,-0.639720465,-0.910596776,-0.368605256,-0.199948549,-0.051804786,1.229311075,-0.410072761,0.826373072,1.236063662,0.213309769,0.192570457,0.211412057,0.380911845,-0.676751204,0.073979695,0.658834954,0.446308048,-0.047614679,-0.685351409,0.124350275,-0.370660572,-0.742023657,0.260284488,-0.097487561,-0.009768702,302.0,0
18287,29354.0,-0.655357025,1.258315201,1.288027826,1.681592401,0.717460856,-0.096525571,0.999513765,-0.007627512,-1.656075873,0.538030459,0.627136654,-0.01339579,-0.407550657,0.534376165,-0.577416468,0.636522191,-0.874650383,0.382926337,-0.306231104,-0.108830375,0.099235448,0.139826807,-0.163949193,-0.026735806,-0.050861732,-0.07144942,-0.043038882,0.115801175,24.74,0
122498,76586.0,1.299635159,-0.566139846,0.108296171,-0.825905761,-0.741582389,-0.700362495,-0.322184862,-0.108775821,-1.188702794,0.768248886,1.231062579,-0.063729473,-0.182368504,0.252152341,-0.03355305,1.367339548,-0.029343786,-1.283139092,1.198522245,0.173287632,-0.230237807,-0.986469074,0.115669094,-0.040276644,0.185416717,-0.64272378,-0.023283385,0.014406131,63.0,0
21544,31731.0,-0.386962732,0.317147047,1.180203765,-1.694335837,-0.312090875,-1.059680261,0.871234855,-0.148918801,1.099235237,-1.731333901,-0.785705812,0.654362128,-0.20429513,-0.112965621,-0.27543781,-0.824338197,-0.125701653,-0.292484412,0.330211335,-0.087073621,-0.067830312,-0.054161529,0.063074353,0.363792568,-0.354314883,-1.069201012,0.198502172,0.187197232,54.0,0
44001,41743.0,-2.144411474,1.073499095,-2.773662944,1.384393731,-4.015477127,0.747235432,1.525637535,0.192987836,-2.431861966,-4.155837834,4.35477463,-2.872400109,0.468875462,-4.555666748,0.699671493,-2.901140776,-4.674667111,-2.213623252,1.29616505,0.668123787,0.14465328,-0.88568164,0.625098628,0.096526892,-0.189454896,0.532908314,0.423044722,-0.21026631,802.52,1
132105,79858.0,-0.678218453,0.635593894,1.615173364,-0.462526087,0.423307679,-1.223241263,0.672543166,-0.110137678,-0.424482224,-0.726346437,-0.517770604,0.09084049,0.134237475,0.121606937,0.277378093,0.502774559,-0.734068507,-0.443737317,-0.810171734,-0.071563791,-0.122759088,-0.524088171,0.047765949,0.358788055,-0.418532974,-0.130669466,0.061877857,0.142469253,1.79,0
42756,41233.0,-10.64579965,5.918306659,-11.67104259,8.807369179,-7.975501366,-3.586806344,-13.61679705,6.428169346,-7.368451293,-12.88815829,6.854953114,-13.21169503,1.035612343,-13.77895564,1.040448355,-11.29032781,-20.57802205,-7.547824112,3.118479766,-0.046170179,2.571969593,0.206809359,-1.6678014,0.558418754,-0.027897877,0.354253782,0.273328727,-0.152908081,0.0,1
17809,28932.0,-0.454921225,0.72879537,1.615687144,2.922534329,0.030556762,-0.123346705,-0.205830048,0.187119628,-1.04000942,1.393744114,1.200036166,0.311673394,0.030040999,0.28007628,0.628882326,0.328387563,-0.397939921,0.874861917,0.67432198,0.174900753,0.33980699,1.09117686,0.133715301,0.547510173,-1.401537169,0.058337293,0.429249194,0.341646202,18.73,0
43204,41413.0,-15.14044962,7.378042412,-16.35636736,9.194934914,-13.46616329,-2.958430501,-16.16553862,10.07525395,-7.901821126,-13.00940281,4.828235332,-11.05840142,1.998125576,-8.592047402,0.540385309,-10.6157453,-21.01789834,-8.397393052,3.18355895,-1.691481988,3.147428105,0.341677595,-1.150162471,0.795189735,-0.194542181,0.145963569,-2.458680348,-1.189887881,106.55,1
12261,21419.0,-17.46771001,10.11481572,-24.20214223,11.80546921,-10.19804581,-2.579938008,-17.656788,2.256902476,-6.242149309,-12.8306572,9.442665265,-13.5474859,0.960728558,-13.02871703,-0.426674499,-7.652661665,-11.48532779,-4.721369576,0.550519004,1.001518502,-2.328024416,0.940830319,1.296817061,-1.055103904,0.111792028,0.679694612,2.093540571,-1.425491454,1.0,1
188819,128146.0,-0.355342845,0.756514033,1.168152772,0.123950429,0.373545936,0.134166059,0.243437283,0.095652793,-0.203305449,-1.147825387,-0.429283454,0.129845074,1.306580881,-1.790516356,1.049931442,0.307732903,0.768522837,0.781845354,0.48315352,0.29607315,0.184436458,0.635780014,-0.379469548,0.601315027,0.60660987,0.923739493,-0.044336541,-0.016184971,29.99,0
233878,147740.0,2.01881192,0.143103749,-1.595099033,0.341685295,0.419987048,-0.653335601,0.115914319,-0.125825734,0.156680316,-0.222249349,1.37135458,1.124603435,0.374618495,-0.721656674,-0.555843047,0.438165847,0.26640138,0.074130581,0.268839348,-0.123098298,-0.295555826,-0.762773166,0.345195187,0.681520414,-0.298827213,0.141119409,-0.063514507,-0.037773249,1.98,0
126427,78004.0,1.312436392,0.658359502,-0.771562248,0.754528095,0.372392683,-1.168207322,0.414149843,-0.298019931,-0.164349378,-0.717979906,-0.216693595,-0.197269724,0.206142533,-1.368277494,0.981908465,0.686431521,0.843724776,0.403189132,-0.179657555,-0.040822232,-0.184335411,-0.460668958,-0.147522659,-0.220877894,0.644321133,0.399147965,-0.029983188,0.038262317,0.76,0
179146,123945.0,2.0174497,-0.651433995,-1.579851008,-0.447876453,-0.018589725,-0.282603434,-0.245019965,0.118524374,0.951827174,0.186323804,0.028521443,-0.742184365,-3.163797611,0.982650955,-0.355057011,0.27183528,-0.310477548,-0.080441145,0.853073737,-0.280917191,-0.300033396,-0.998611797,0.326135645,0.183283591,-0.483562213,0.963062368,-0.159692291,-0.082639416,35.0,0
6609,8090.0,-1.783228837,3.402793713,-3.822742266,2.625368153,-1.976415411,-2.731689012,-3.430559149,1.413203514,-0.776941495,-6.199881763,4.366713486,-8.243262434,0.345761165,-6.590550297,0.265576096,-3.028452388,-4.214486275,-1.213607848,-0.265421595,0.364089115,0.454031932,-0.577525824,0.045966538,0.461700018,0.044146161,0.305704434,0.530980986,0.243745598,1.0,1
75580,56135.0,1.121242673,-0.740517788,-0.168578278,-0.546456251,-0.56566915,-0.056467269,-0.501163843,0.076794768,-0.892025887,0.19747806,1.492993208,0.110808841,0.098811386,-1.146460099,-0.359606364,1.120609278,1.213088566,-1.086526147,0.689596326,0.300345319,0.04191184,-0.091560398,-0.129681008,-0.367451434,0.382571531,-0.280174471,0.014795875,0.039821185,118.14,0
169357,119656.0,1.722131834,-0.134241532,0.647980168,3.782193309,-0.579879858,1.056579408,-1.041650302,0.417195366,0.119926073,1.32712321,-1.478770585,-0.585253448,-0.360051432,-0.365143332,0.15369984,1.706062536,-1.121106715,0.453928794,-2.039402022,-0.159305042,0.247903398,0.60507594,0.258740626,0.620871006,-0.530667263,-0.059679586,0.031453367,-0.002144363,63.14,0
74175,55456.0,-0.797073722,-0.539862168,-0.829369164,-3.500855027,1.889416409,2.802104096,-0.472607241,0.838363341,-2.75824067,0.965746256,-0.472936828,-1.195423499,0.272018921,0.049117962,-0.180015248,-0.119345937,-0.060510979,-0.017947881,-0.159480122,-0.321261768,-0.450055313,-1.190683796,-0.090656786,0.944158265,-0.199630908,-0.680091485,-0.237553458,-0.263130773,40.95,0
238790,149826.0,-0.545466542,0.505093683,1.550193533,0.644476502,0.120076233,-0.088719028,1.392903184,-0.300206573,-0.327343277,-0.502006288,-0.822664406,0.00471765,0.356142863,-0.249448053,0.280584616,-0.259130205,-0.463431513,-0.022855061,-0.13437303,0.326020777,0.06424445,0.205676798,-0.127736014,-0.038394368,0.858313285,-0.47701822,-0.220141514,-0.262338859,141.45,0
80540,58532.0,-1.036910648,1.306009343,2.46061036,2.721500576,-0.463861794,1.691475654,-0.723257882,1.162798446,-1.173260473,0.522770728,1.089726808,0.352337594,-0.425807045,0.333783574,0.762244955,-0.222963651,0.600881685,0.129579348,0.323288732,0.097640416,0.261145146,0.889360425,-0.205261683,-0.264263891,-0.018462146,0.454473283,0.271421991,0.079367503,1.0,0
195031,130868.0,-0.182723054,0.09312302,2.215062041,0.063410295,-0.325200853,0.102383955,-0.348492903,0.138636666,0.315888476,0.045445063,0.911688622,0.115272235,-0.410987357,-0.141248709,1.10689081,0.605894167,-0.853634545,1.237745028,0.471129366,0.117742123,0.382352548,1.255823172,-0.042841541,0.03990946,-1.140364084,0.355244835,0.055182133,-0.01638031,3.89,0
